fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:range:max:18.9746,0.0005838609,0.0013601529,0.0003295503,0.0003713499,0.0005736106,0.0005744018,0.0112446997,0.0023915712,0.0023189871,0.033085294,0.0330421913,0.0087895079,0.0089652486,0.1370377085,0.135616448,0.0006564548,0.0022137884,0.002080245,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.0007007416,0.0007053655,0.0033272448,0.0034327864,0.0050478779,0.0052164401,0.0028056889,0.0029063104,0.0032462514,0.001545495,0.0018401496,0.000302681,0.0003022804,0.0029371222,0.0033297657,0.0027057565,0.0028325656,0.0013622451,0.0011954751,0.007502894,0.0068954462,0.0022062641,0.002129725,0.0026363606,0.0026917786,0.0032542532,0.0029648358,0.001117646,0.001093468,0.0013968194,0.0014075543,0.0027473454,0.0025259136,0.0051145078,0.0049984325,0.001624595,0.0016630019,0.0046443014,0.0045610493,0.0080594943,0.0078518415,0.0053294075,0.0050111037,0.0017100184,0.0018137566,0.0033285584,0.0034303854,0.0013487143,0.0013698588,0.0140058382,0.0141450317,0.0037422523,0.0045665027,0.0029603834,0.0031044564,0.0007527389,0.0007416345,0.0017554311,0.0018083904,0.0056052587,0.0049076588,0.0101969096,0.0102685505,0.0020447079,0.0023967575,0.0029199488,0.0029372568,0.0025461675,0.002506422,0.0011569363,0.0011491234,0.0028174026,0.0030619788,0.0072047152,0.0071816128,0.0019303027,0.0020386325,0.0015165396,0.001497245,0.0014907041,0.0016068409,0.0074656809,0.0085633092,0.001720207,0.001892552,0.0013650358,0.0014679919,0.0088646282,0.0091947617,0.0013452325,0.0013543482,0.0008331417,0.0008683838,0.0108429416,0.010709436,0.0037137898,0.0037886072,0.0062015976,0.0067988175,0.0030431487,0.0025989646,0.0073481134,0.007306246,0.0054339372,0.0053729522,0.0056086628,0.0054857997,0.0026469452,0.0028749258,0.0009925101,0.0010597246,0.4133574478,0.2056109354,0.2077465124,0.2726541565
F-Volume-age:range:max:19.073,0.0005838609,0.0013542074,0.0003279919,0.000368858,0.0005736106,0.000573463,0.0112446997,0.0023915712,0.0023081723,0.033085294,0.0330421913,0.0087895079,0.0089652486,0.1370377085,0.135616448,0.0006564548,0.0022137884,0.0020667703,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.0007007416,0.0007053655,0.0033212435,0.0034217409,0.0050478779,0.0052164401,0.0028056889,0.0029063104,0.0032462514,0.001545495,0.0018401496,0.000302681,0.0003022804,0.0029371222,0.0033297657,0.0027057565,0.0028325656,0.0013622451,0.0012174139,0.007502894,0.0068954462,0.0021896958,0.002117908,0.0026361994,0.0027148976,0.0032542532,0.0030523924,0.001117646,0.0010914802,0.0013968194,0.0014189933,0.0027473454,0.0025259136,0.0051145078,0.0049984325,0.001624595,0.0016630019,0.0045909913,0.0045610493,0.0080594943,0.0078518415,0.0053294075,0.0050111037,0.0017140088,0.0018374312,0.0033285584,0.0034303854,0.0013487143,0.0013698588,0.0139916562,0.0141450317,0.0037422523,0.0045665027,0.0029603834,0.0031044564,0.0007503109,0.0007416345,0.0017599758,0.0018187334,0.0056052587,0.0049076588,0.0102124151,0.0102685505,0.0020278375,0.0023967575,0.0029199488,0.0029372568,0.0025461675,0.002506422,0.0011569363,0.0011491234,0.0028174026,0.0030619788,0.0072799491,0.0073366504,0.0019303027,0.0020386325,0.001511544,0.001497245,0.0014907041,0.0016137931,0.0074368556,0.0085633092,0.001720207,0.001892552,0.0013650358,0.0014835691,0.0088646282,0.0091947617,0.0013452325,0.0014030511,0.0008331417,0.0008683838,0.0108429416,0.010709436,0.0037137898,0.0037725952,0.0062015976,0.0067988175,0.0030349071,0.0025763717,0.0073481134,0.0073641359,0.0054339372,0.0053729522,0.0056195771,0.0054860877,0.0026469452,0.0028749258,0.0009925101,0.001094934,0.4133574478,0.2056109354,0.2077465124,0.2726541565
F-Volume-age:range:max:19.1658,0.0005838609,0.0013542074,0.0003233306,0.0003651608,0.0005736106,0.0005714395,0.0112446997,0.0023546084,0.0022835698,0.033085294,0.0330421913,0.0087895079,0.0089652486,0.1370377085,0.135616448,0.0006564548,0.0022137884,0.0020667703,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.0006952949,0.0006998289,0.0033212435,0.0034205433,0.0050478779,0.0052164401,0.0028056889,0.0029040361,0.0032462514,0.001545495,0.0018401496,0.000302681,0.0003022804,0.0029371222,0.0033297657,0.0027057565,0.0028325656,0.0013622451,0.0012174139,0.0074609964,0.0068954462,0.0021395019,0.0021043098,0.0026361994,0.0027247401,0.0032542532,0.0030896784,0.001117646,0.0010952018,0.0013968194,0.0014189933,0.0027473454,0.0025259136,0.0051145078,0.0049984325,0.001624595,0.0016630019,0.0045360056,0.0045610493,0.0080594943,0.0078518415,0.0053218794,0.0050111037,0.0017140088,0.0018374312,0.0033285584,0.0034303854,0.0013487143,0.0013698588,0.0139916562,0.0141450317,0.0037193806,0.0045551393,0.0029603834,0.0031044564,0.0007439363,0.0007416345,0.0017825628,0.0018187334,0.0056052587,0.0049076588,0.0102124151,0.0102685505,0.0019755899,0.0023967575,0.0029199488,0.0029364575,0.0025461675,0.002506422,0.0011569363,0.0011491234,0.0028174026,0.0030619788,0.0072815936,0.0073593187,0.0019303027,0.0020386325,0.001511544,0.001497245,0.0014934102,0.0016260507,0.0074317945,0.0085384727,0.001720207,0.001892552,0.00135795,0.0014944548,0.0088646282,0.0091947617,0.0013452325,0.0014318743,0.0008331417,0.0008683838,0.0108429416,0.0107063095,0.0037137898,0.0037725952,0.0062015976,0.0067988175,0.0030349071,0.0025792144,0.0073481134,0.0073641359,0.0054339372,0.0053729522,0.0056195771,0.0054860877,0.0026469452,0.0028749258,0.0009935968,0.0011036881,0.4133574478,0.2056109354,0.2077465124,0.2726541565
F-Volume-age:range:max:19.2525,0.0005838609,0.0013542074,0.0003196064,0.0003635709,0.0005736106,0.0005714395,0.0112446997,0.0023185693,0.0022579196,0.033085294,0.0330421913,0.0087895079,0.0089652486,0.1365873104,0.1351818816,0.0006564548,0.0021993614,0.0020667703,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.0006858639,0.000691528,0.0032882409,0.0033991926,0.0050358206,0.0052069877,0.0028056889,0.0029040361,0.0032445032,0.001545495,0.0018401496,0.0003026497,0.0003017599,0.0029371222,0.0033297657,0.0027057565,0.0028325656,0.0013790144,0.0012174139,0.0073644274,0.0068954462,0.0021354491,0.0021043098,0.0026361994,0.0027304256,0.0032542532,0.0030901035,0.0011200001,0.0010969621,0.0013968194,0.0014189933,0.0027473454,0.0025259136,0.0051145078,0.0049984325,0.001624595,0.0016630019,0.0045088637,0.0045610493,0.0080594943,0.0077855921,0.0053003278,0.0049849616,0.0017275792,0.0018374312,0.0033166422,0.0034303854,0.0013487143,0.0013698588,0.0139842355,0.0141450317,0.0037193806,0.0045551393,0.002960586,0.0031044564,0.000741007,0.0007390517,0.0017825628,0.0018187334,0.0056052587,0.0049076588,0.0102124151,0.0102219008,0.0019704819,0.0023967575,0.0029032674,0.0029364575,0.0025461675,0.0024800136,0.0011569363,0.0011491234,0.0028174026,0.0030619788,0.0073261581,0.0074051461,0.0019202869,0.0020386325,0.001511544,0.001497245,0.0014934102,0.0016260507,0.0073880619,0.0084287504,0.0017187255,0.0018892324,0.00135795,0.0015058703,0.0088813638,0.0091947617,0.0013384751,0.0014453043,0.0008331417,0.0008683838,0.0108429416,0.010591988,0.0037123299,0.0037585126,0.0061634859,0.0067668367,0.0030042041,0.0025792144,0.0073102052,0.0073641359,0.0054203937,0.005367258,0.0056469757,0.0054860877,0.0026469452,0.0028749258,0.0009935968,0.001110308,0.4131590991,0.2054420189,0.2077170802,0.271769192
F-Volume-age:range:max:19.3366,0.0005838609,0.0012936476,0.0003196064,0.0003615095,0.0005649039,0.000566261,0.0109845855,0.0022877581,0.0022280902,0.0329835523,0.0330421913,0.0086378447,0.0087903396,0.1365873104,0.1351818816,0.0006564548,0.0021635962,0.0020387488,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.000684534,0.0006898963,0.0032400333,0.0033486047,0.0049380396,0.0051114766,0.002758731,0.0028586069,0.0031954508,0.0015284624,0.0018298432,0.0002998592,0.0003005218,0.0029371222,0.0033297657,0.0027007383,0.0028187491,0.0013790144,0.0012174139,0.0072762507,0.0068470392,0.0021166331,0.0020882519,0.0025965171,0.0027304256,0.0032542532,0.0030901035,0.0011200001,0.0010969621,0.0013968194,0.0014189933,0.0027413845,0.0025259136,0.0050585189,0.0049594074,0.001624595,0.0016546962,0.0044682659,0.0045118849,0.0080313172,0.0077791625,0.005238736,0.0049291178,0.0017275792,0.0018374312,0.0033109549,0.0034083807,0.0013487143,0.0013698588,0.0139842355,0.0141450317,0.003710666,0.0045025636,0.002960586,0.0030943788,0.000736436,0.0007390517,0.0017825628,0.0018187334,0.0055743351,0.0049076588,0.0102124151,0.0101682843,0.0019704819,0.0023775179,0.002852311,0.0028897368,0.0025461675,0.0024800136,0.0011569363,0.0011491234,0.0027970202,0.0030299343,0.0073261581,0.0074051461,0.0019030682,0.002030228,0.0014860154,0.0014816187,0.0014934102,0.0016260507,0.0073477592,0.0083514086,0.0017187255,0.0018892324,0.001351398,0.0015058703,0.0088813638,0.0091909138,0.0013384751,0.0014453043,0.0008331417,0.0008666512,0.0106521477,0.0105602756,0.0036651313,0.00373845,0.006067053,0.0066750883,0.0029709744,0.0025792144,0.0072307755,0.0073641359,0.0053706483,0.0053389466,0.0056469757,0.0054860877,0.0026469452,0.0028749258,0.0009935968,0.001110308,0.4108164593,0.2041031508,0.2067133085,0.271769192
F-Volume-age:range:max:19.4172,0.0005838609,0.0012936476,0.0003091688,0.0003547675,0.0005626987,0.000566261,0.0109345381,0.002223612,0.0021583073,0.0329835523,0.0330421913,0.0086228636,0.0087510534,0.1353485042,0.1339242222,0.0006564548,0.0021374921,0.0020356245,0.0003669431,0.0003196616,0.0049157599,0.0058740348,0.0006836305,0.0006880872,0.0032130683,0.0033126062,0.0048701048,0.0050449947,0.0027321171,0.0028313008,0.0031536571,0.0015223428,0.0018298432,0.0002958384,0.0002977297,0.0028767338,0.0032634956,0.0026631515,0.0027893084,0.0013790144,0.0012174139,0.0072069794,0.0067963984,0.0021166331,0.0020497408,0.0025965171,0.0027304256,0.003200929,0.0030901035,0.0011200001,0.0010969621,0.0013889929,0.0014189933,0.0026684928,0.002453463,0.0050539117,0.0049221834,0.0016191349,0.0016546962,0.0044384541,0.0043747083,0.0080313172,0.0077498762,0.0051956377,0.0048888647,0.0017275792,0.0018374312,0.003236972,0.003311241,0.0013269134,0.001343212,0.013709927,0.0139643415,0.0036576007,0.0043880826,0.002960586,0.00308892,0.0007246359,0.0007390517,0.0017825628,0.0018187334,0.0054553642,0.0047998347,0.0102124151,0.0100602625,0.0019704819,0.002324832,0.0028113363,0.0028223987,0.0024945162,0.0024245561,0.0011391414,0.0011308135,0.0027702404,0.0029608856,0.0073261581,0.0074051461,0.0018875656,0.002030228,0.0014795732,0.001470716,0.0015066654,0.0016260507,0.0072112134,0.0083040476,0.0017081401,0.0018787645,0.001351398,0.0015058703,0.0088813638,0.0091463104,0.0013392848,0.0014482937,0.0008318566,0.0008654625,0.0103462115,0.0103872817,0.0036252409,0.0037301227,0.0059900275,0.0065602887,0.0029354246,0.002584845,0.0072307755,0.0073641359,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028592967,0.0009952138,0.0011162694,0.404639258,0.2010201205,0.2036191374,0.2692727264
F-Volume-age:range:max:19.4941,0.0005838609,0.0012763779,0.0003082607,0.0003547675,0.0005626987,0.000566261,0.0109345381,0.0022160914,0.0021865127,0.0329835523,0.0330421913,0.0086228636,0.0087510534,0.1341391261,0.1327222503,0.0006411869,0.0021364002,0.0020356245,0.0003669431,0.0003196616,0.004858744,0.0058577945,0.0006768408,0.0006880872,0.0032449208,0.0033467924,0.0048578418,0.0050251985,0.0027236816,0.0028231936,0.0031536571,0.0015223428,0.0018298432,0.0002958384,0.0002977297,0.0028622137,0.0032526333,0.0026554612,0.0027893084,0.0013790144,0.0012174139,0.0072932861,0.0068533921,0.0021867142,0.0021235607,0.0025976789,0.0027304256,0.0032382707,0.0031647719,0.0011200001,0.0010969621,0.0013889929,0.0014189933,0.0026564493,0.002453463,0.0050539117,0.0049199949,0.0016191349,0.0016546962,0.0045138756,0.0043410366,0.0080313172,0.0077498762,0.0051956377,0.0048888647,0.0017275792,0.0018374312,0.003236972,0.0032934038,0.0013091007,0.0013359553,0.013533201,0.0137765894,0.0036662467,0.0043675073,0.002960586,0.00308892,0.0007246359,0.0007537275,0.0017825628,0.0018361155,0.0054045079,0.0047653182,0.0102124151,0.0100547035,0.0019966001,0.0023576465,0.0028113363,0.0028223987,0.0024945162,0.0024245561,0.0011391414,0.0011242882,0.0027768906,0.0029608856,0.0073692534,0.0074051461,0.0018864994,0.002030228,0.0014795732,0.001470716,0.0015289379,0.0016407687,0.0072112134,0.0083040476,0.0017035827,0.0018473922,0.0013516251,0.0015140368,0.0088813638,0.0090685385,0.0013470143,0.0014700135,0.0008318566,0.0008654625,0.0103202283,0.0103872817,0.0036252409,0.0037301227,0.0059620909,0.0065572553,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028592967,0.0009952138,0.00112678,0.4039888968,0.200728432,0.2034199034,0.2668613764
F-Volume-age:range:max:19.5649,0.0005758798,0.0012681299,0.0003132119,0.0003526914,0.0005626987,0.000566261,0.0109345381,0.0022279073,0.0021865127,0.0329835523,0.0330421913,0.0086228636,0.0087510534,0.1328357808,0.131588965,0.000633388,0.0021175019,0.0020199479,0.0003669431,0.0003196616,0.0047993957,0.0058577945,0.000676646,0.0006880872,0.0032538974,0.0033629181,0.004859235,0.0050225545,0.0026978696,0.0028052385,0.0031218414,0.0015223428,0.0018298432,0.000295506,0.0002977297,0.0028161252,0.0032351164,0.0026554612,0.0027893084,0.0013790144,0.0012174139,0.0073106631,0.0068586357,0.0021867142,0.0021235607,0.0026264389,0.0027304256,0.0032382707,0.0032139039,0.0011200001,0.0010969621,0.0013889929,0.0014189933,0.0026657616,0.002453463,0.0050268979,0.0049092692,0.0016191349,0.0016546962,0.0045138756,0.0042860397,0.0080174334,0.0076925236,0.0051391525,0.0048847457,0.0017275792,0.0018374312,0.003236972,0.0032934038,0.001307264,0.0013194458,0.0134047937,0.0137256481,0.0036784529,0.0043675073,0.002960586,0.00308892,0.000703072,0.000755202,0.0017825628,0.0018386209,0.005351126,0.0047466188,0.0102124151,0.0099771927,0.0019966001,0.0023576465,0.002785988,0.002805072,0.0024782335,0.0024245561,0.0011391414,0.0011242882,0.0027768906,0.0029549636,0.0073692534,0.0074051461,0.0018864994,0.002030228,0.0014795732,0.001470716,0.0015502746,0.0016407687,0.0072112134,0.008211133,0.0017035827,0.0018473922,0.0013516251,0.0015140368,0.0088813638,0.0090355952,0.0013470143,0.0014700135,0.0008314194,0.0008598011,0.0103202283,0.0103872817,0.0036256007,0.0037301227,0.0059620909,0.0065572553,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028592967,0.0010034092,0.00112678,0.4038909286,0.200728432,0.2034199034,0.2644247458
F-Volume-age:range:max:19.6326,0.0005671221,0.0012615524,0.0003132119,0.0003518459,0.0005626987,0.000566261,0.0109345381,0.0022434712,0.0021901881,0.0329835523,0.0330421913,0.0086228636,0.0087510534,0.1328418376,0.131588965,0.000628738,0.0021017287,0.0020082325,0.0003669431,0.0003196616,0.0045602657,0.0056277789,0.0006750052,0.0006880872,0.0032541521,0.0033629181,0.0049129836,0.0050735869,0.0026978696,0.0028052385,0.0030956375,0.0015223428,0.0018298432,0.000292108,0.0002928304,0.0027796885,0.0032215067,0.0026545182,0.0027893084,0.0013790144,0.0012174139,0.0074232032,0.0069266861,0.0021919353,0.0021235607,0.0026264389,0.0027304256,0.0032649612,0.00321572,0.0011200001,0.0010969621,0.0013784294,0.0014189933,0.0026916989,0.002453463,0.0050264672,0.0048835159,0.0016191349,0.0016546962,0.0045138756,0.0043254087,0.0080174334,0.0076781741,0.0051089948,0.0048562827,0.0017275792,0.0018374312,0.003236972,0.0032934038,0.001307264,0.0013106142,0.0134047937,0.0137256481,0.0036940285,0.0043983188,0.002960586,0.00308892,0.0007156565,0.000755202,0.0017825628,0.0018386209,0.0054276025,0.0047739986,0.0102124151,0.0099084846,0.0019966001,0.0023615858,0.0027661089,0.0028006381,0.0024628339,0.0024245561,0.0011391414,0.0011242882,0.0027768906,0.0029608476,0.0073692534,0.0074051461,0.0018864994,0.002030228,0.001482461,0.001470716,0.0015517475,0.0016407687,0.0072112134,0.0081894689,0.0017035827,0.0018390833,0.001354091,0.0015140368,0.0088813638,0.0090355952,0.0013476005,0.0014700135,0.0008285551,0.0008480952,0.0103202283,0.0103872817,0.0036256007,0.0037301227,0.0059948815,0.0066402787,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028592967,0.0010069447,0.00112678,0.4038909286,0.201008905,0.2034199034,0.2644247458
F-Volume-age:range:max:19.6983,0.0005778245,0.0012299925,0.0003132119,0.0003518459,0.0005626987,0.000566261,0.0109315158,0.0022434712,0.0021901881,0.0323767795,0.03253762,0.0085659193,0.0087015867,0.1328418376,0.131588965,0.0006609803,0.0021017287,0.0020082325,0.0003644316,0.000317015,0.0051300912,0.0058794765,0.0006785922,0.0006819801,0.0032541521,0.0033629181,0.0049129836,0.0050735869,0.0026978696,0.0027974382,0.0030374121,0.001502953,0.001819215,0.000292108,0.0002928304,0.0027803932,0.0032215067,0.0026545182,0.0027893084,0.0013790144,0.0012174139,0.0074232032,0.0069266861,0.0021919353,0.0021235607,0.0026264389,0.0027304256,0.0032649612,0.00321572,0.0011200001,0.0010969621,0.001373642,0.0014189933,0.0027034855,0.002453463,0.0050158624,0.0048787701,0.0016191349,0.0016546962,0.0045138756,0.0043254087,0.0080174334,0.0076781741,0.005094454,0.0048409808,0.0017275792,0.0018374312,0.003236972,0.0032934038,0.001307264,0.0013106142,0.0134047937,0.0137256481,0.0036940285,0.0043983188,0.002960586,0.00308892,0.0007156565,0.000755202,0.0017825628,0.0018386209,0.0054276025,0.0047739986,0.0102124151,0.0098805248,0.0019966001,0.0023615858,0.0027616537,0.0027774092,0.0024628339,0.0024245561,0.0011391414,0.0011242882,0.0027768906,0.0029608476,0.0073692534,0.0074051461,0.0018864994,0.002030228,0.001482873,0.001470716,0.0015521955,0.0016407687,0.0072112134,0.0081894689,0.0017035827,0.0018390833,0.001354091,0.0015140368,0.0088813638,0.0090355952,0.0013476005,0.0014700135,0.0008285551,0.0008480952,0.0103202283,0.0103872817,0.0036256007,0.0037301227,0.0060207637,0.0066402787,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028592967,0.0010069447,0.00112678,0.4038909286,0.201008905,0.2034199034,0.2644247458
F-Volume-age:range:max:19.7615,0.000610723,0.0012355268,0.0003132119,0.0003518459,0.0005626987,0.000566261,0.0107104569,0.0022434712,0.0021901881,0.0321975476,0.032291999,0.0083605904,0.0084828626,0.1328418376,0.131588965,0.0006809701,0.0021017287,0.0020082325,0.0003528861,0.0003076422,0.0053879481,0.0062571791,0.0006785922,0.0006819801,0.0032541521,0.0033629181,0.0049129836,0.0050735869,0.0026843323,0.0027812637,0.003005212,0.0014948,0.001819215,0.000292108,0.0002919871,0.0027803932,0.0032215067,0.0026545182,0.0027893084,0.0013790144,0.0012174139,0.0074232032,0.0069266861,0.002216552,0.0021235607,0.0026264389,0.0027304256,0.0032651016,0.00321572,0.0011200001,0.0010969621,0.001373642,0.0014189933,0.0027034855,0.002453463,0.0050058548,0.0048787701,0.0016191349,0.0016546962,0.0045465769,0.0043254087,0.0080174334,0.0076781741,0.0051031476,0.0048409808,0.0017275792,0.0018374312,0.003236972,0.0032934038,0.001307264,0.0013106142,0.0134047937,0.0137256481,0.0036940285,0.0043983188,0.002960586,0.00308892,0.0007156565,0.000755202,0.0017825628,0.0018386209,0.0054276025,0.0047739986,0.0102124151,0.0098805248,0.0019966001,0.0023615858,0.0027616537,0.0027774092,0.0024581547,0.0024163987,0.0011391414,0.0011242882,0.0027768906,0.0029608476,0.0073692534,0.0074051461,0.0018864994,0.002030228,0.0014867616,0.0014727525,0.0015521955,0.0016407687,0.0072112134,0.0082144402,0.0017035827,0.0018390833,0.001354091,0.0015140368,0.0088813638,0.0090355952,0.0013476005,0.0014700135,0.0008285551,0.0008480952,0.0103202283,0.0103872817,0.0036256007,0.0037301227,0.0060298251,0.0066402787,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0053589344,0.0053111708,0.0056469757,0.0054860877,0.0026361264,0.0028358198,0.0010069447,0.00112678,0.4038909286,0.201008905,0.2034199034,0.2644247458
F-Volume-age:range:max:19.8237,0.000610723,0.0012355268,0.0003132119,0.0003518459,0.0005626987,0.000566261,0.0105125491,0.0022434712,0.0021901881,0.0319727807,0.0320047938,0.0082122819,0.008310127,0.1328418376,0.1312234019,0.0006809701,0.0021017287,0.0020067663,0.0003491032,0.0003076422,0.0054421763,0.0063152192,0.0006894548,0.0006859369,0.0032541521,0.0033629181,0.0049129836,0.0050735869,0.002657128,0.0027597487,0.0030130017,0.0014832386,0.001819215,0.000292108,0.0002914764,0.0027803932,0.0032144285,0.0026545182,0.0027893084,0.0013790144,0.001203008,0.0074232032,0.0069266861,0.002216552,0.0021235607,0.0026264389,0.0027304256,0.0032651016,0.00321572,0.0011200001,0.0010969621,0.0013732149,0.0014046197,0.0027034855,0.002453463,0.0049803663,0.0048271024,0.001611409,0.0016400745,0.0045538019,0.0043294291,0.0080174334,0.0076478498,0.0051031476,0.004772219,0.0017275792,0.0018252895,0.003236972,0.0032846512,0.0012959413,0.0013050436,0.0134047937,0.0137256481,0.0036940285,0.0043983188,0.002960586,0.0030641574,0.0007156565,0.000755202,0.0017825628,0.0018386209,0.0054276025,0.0047739986,0.0102071568,0.0098805248,0.0019966001,0.0023615858,0.0027643396,0.0027458677,0.0024549843,0.0023780019,0.0011391414,0.0011174007,0.0027768906,0.0029655927,0.0073692534,0.0074051461,0.0018864994,0.0020220954,0.0014867616,0.0014727525,0.0015521955,0.0016407687,0.0072112134,0.0082144402,0.0017035827,0.0018385958,0.001354091,0.0015140368,0.0088813638,0.0090355952,0.0013476005,0.0014700135,0.0008195953,0.0008465564,0.0103202283,0.0103872817,0.0036256007,0.0037301227,0.0060298251,0.0066402787,0.0029452387,0.002639735,0.0073508025,0.0074180449,0.0052985129,0.0053111708,0.0056469757,0.0054772795,0.0026361264,0.0028168499,0.0010069447,0.00112678,0.403855972,0.201008905,0.2031053246,0.2639506845
